end_device_experiment_id;end_device_run_id;direction;sending_date;target_speed;end_device_id;sequence_number;algorithm_on;transmission_successful;end_device_gps_mode;end_device_longitude;end_device_epx;end_device_latitude;end_device_epy;end_device_altitude;end_device_epv;end_device_speed;end_device_eps;central_frequency;bandwidth;transmitting_power;spreading_factor;coding_rate;payload;payload_size;gateway_experiment_id;gateway_run_id;gateway_id;gateway_date;gateway_longitude;gateway_latitude;gateway_altitude;modulation;crc_test;rssi;snr_average;snr_minimum;snr_maximum;snr_correction;rf_chain;if_chain;receiving_timestamp;receiving_time;modem_id;rx_max_bin_pos;crc_value
1;3;1;2018-04-20 23:00:24;2;1;43;1;1;3;5.173333333;2.230000000;51.057321667;4.5700;21.7000;4.7150;1.6770;9.1400;868.1;125;-3;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa00057035;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;45.000000000;LORA;1;-111.000;1.800;-7.800;7.200;;0;0;4265136268;;7;410;1d67
1;3;1;2018-04-20 23:00:20;2;1;43;0;1;3;5.173271667;2.230000000;51.057361667;4.5700;21.6000;4.7150;1.3840;9.1400;868.1;125;15;12;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa00056037;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;45.000000000;LORA;1;-92.000;7.800;3.200;11.800;;0;0;4264057164;;7;2339;1f77
1;3;1;2018-04-20 23:00:40;2;1;44;1;1;3;5.173550000;2.230000000;51.057166667;4.5700;22.0000;4.7150;1.3800;9.1400;868.1;125;-3;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa00059035;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;45.000000000;LORA;1;-107.000;5.800;2.000;8.500;;0;0;4280137084;;7;568;1d87
1;3;1;2018-04-20 23:00:35;2;1;44;0;1;3;5.173481667;2.230000000;51.057213333;4.5700;22.4000;4.7150;1.5180;9.1400;868.1;125;15;12;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa00058037;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;45.000000000;LORA;1;-86.000;7.500;3.200;11.200;;0;0;4279057860;;7;1458;1f97
1;3;1;2018-04-20 23:00:55;2;1;45;1;1;3;5.173735000;2.230000000;51.057025000;4.5700;22.2000;4.7150;1.3810;9.1400;868.1;125;-3;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa0005b035;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;45.000000000;LORA;1;-102.000;5.000;1.000;8.200;;0;0;174508;;7;190;1da7
1;3;1;2018-04-20 23:00:50;2;1;45;0;1;3;5.173675000;2.230000000;51.057071667;4.5700;22.2000;4.7150;1.2810;9.1400;868.1;125;15;12;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa0005a037;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;45.000000000;LORA;1;-87.000;7.200;1.800;11.800;;0;0;4294062140;;7;1025;1fb7
1;3;1;2018-04-20 23:01:10;2;1;46;1;1;3;5.173916667;2.230000000;51.056855000;4.5700;22.8000;4.7150;1.3810;9.1400;868.1;125;-3;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa0005d035;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;45.000000000;LORA;1;-103.000;5.200;2.500;8.000;;0;0;15173948;;7;176;1dc7
1;3;1;2018-04-20 23:01:05;2;1;46;0;1;3;5.173846667;2.230000000;51.056905000;4.5700;22.6000;4.7150;1.4200;9.1400;868.1;125;15;12;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa0005c037;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;45.000000000;LORA;1;-88.000;7.800;1.500;11.000;;0;0;14094684;;7;37;1fd7
1;3;1;2018-04-20 23:01:25;2;1;47;1;1;3;5.174118333;2.230000000;51.056716667;4.5700;22.2000;4.7150;1.3840;9.1400;868.1;125;-3;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa0005f035;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;46.000000000;LORA;1;-111.000;-1.000;-19.200;5.000;;0;0;30175508;;7;427;1de7
1;3;1;2018-04-20 23:01:20;2;1;47;0;1;3;5.174045000;2.230000000;51.056755000;4.5700;22.6000;4.7150;1.3430;9.1400;868.1;125;15;12;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa0005e037;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;46.000000000;LORA;1;-95.000;7.200;-6.500;10.800;;0;0;29095572;;7;3276;1ff7
1;3;1;2018-04-20 23:01:40;2;1;48;1;1;3;5.174330000;2.230000000;51.056571667;4.5700;21.9000;4.7150;1.4020;9.1400;868.1;125;-3;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa00061035;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;46.000000000;LORA;1;-107.000;-1.500;-12.000;6.200;;0;0;45177924;;7;785;7e37
1;3;1;2018-04-20 23:01:35;2;1;48;0;1;3;5.174263333;2.230000000;51.056618333;4.5700;21.8000;4.7150;1.2910;9.1400;868.1;125;15;12;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa00060037;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;46.000000000;LORA;1;-108.000;8.000;-4.200;11.200;;0;0;44096260;;7;2393;7c27
1;3;1;2018-04-20 23:01:54;2;1;49;1;1;3;5.174516667;2.230000000;51.056431667;4.5700;22.1000;4.7150;1.5120;9.1400;868.1;125;-3;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa00063035;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;46.000000000;LORA;1;-114.000;-2.200;-11.000;3.800;;0;0;60178452;;7;907;7e17
1;3;1;2018-04-20 23:01:50;2;1;49;0;1;3;5.174466667;2.230000000;51.056478333;4.5700;22.0000;4.7150;1.4510;9.1400;868.1;125;15;12;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa00062037;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;46.000000000;LORA;1;-94.000;5.800;0.200;10.500;;0;0;59096964;;7;1513;7c07
1;3;1;2018-04-20 23:02:09;2;1;50;1;1;3;5.174691667;2.230000000;51.056273333;4.5700;22.5000;4.7150;1.3070;9.1400;868.1;125;-3;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa00065035;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;46.000000000;LORA;1;-111.000;4.000;0.500;6.800;;0;0;75177092;;7;793;7e77
1;3;1;2018-04-20 23:02:05;2;1;50;0;1;3;5.174640000;2.230000000;51.056310000;4.5700;22.5000;4.7150;1.3580;9.1400;868.1;125;15;12;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa00064037;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;46.000000000;LORA;1;-96.000;6.500;2.800;11.000;;0;0;74097876;;7;658;7c67
1;3;1;2018-04-20 23:02:25;2;1;51;1;1;3;5.174890000;2.230000000;51.056120000;4.5700;22.4000;4.7150;1.3810;9.1400;868.1;125;-3;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa00067035;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;46.000000000;LORA;1;-106.000;5.000;1.200;8.500;;0;0;90178892;;7;50;7e57
1;3;1;2018-04-20 23:02:20;2;1;51;0;1;3;5.174823333;2.230000000;51.056166667;4.5700;21.9000;4.7150;1.6000;9.1400;868.1;125;15;12;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa00066037;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;46.000000000;LORA;1;-101.000;7.500;1.000;10.800;;0;0;89098524;;7;3868;7c47
1;3;1;2018-04-20 23:02:40;2;1;52;1;1;3;5.175078333;2.230000000;51.055973333;4.5700;21.9000;4.7150;1.3170;9.1400;868.1;125;-3;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa00069035;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;46.000000000;LORA;1;-108.000;6.500;-5.500;8.200;;0;0;105180572;;7;316;7eb7
1;3;1;2018-04-20 23:02:35;2;1;52;0;1;3;5.175008333;2.230000000;51.056021667;4.5700;21.7000;4.7150;1.4560;9.1400;868.1;125;15;12;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa00068037;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;46.000000000;LORA;1;-90.000;7.200;3.000;11.200;;0;0;104099180;;7;2982;7ca7
1;3;1;2018-04-20 23:02:54;2;1;53;1;1;3;5.175253333;2.230000000;51.055838333;4.5700;22.3000;4.7150;1.3790;9.1400;868.1;125;-3;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa0006b035;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;46.000000000;LORA;1;-107.000;2.200;-2.800;7.200;;0;0;120179564;;7;246;7e97
1;3;1;2018-04-20 23:02:50;2;1;53;0;1;3;5.175206667;2.230000000;51.055881667;4.5700;21.8000;4.7150;1.3890;9.1400;868.1;125;15;12;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa0006a037;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;46.000000000;LORA;1;-90.000;7.000;2.500;10.500;;0;0;119100372;;7;2163;7c87
1;3;1;2018-04-20 23:03:09;2;1;54;1;1;3;5.175441667;2.230000000;51.055680000;4.5700;23.0000;4.7150;1.4710;9.1400;868.1;125;-3;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa0006d035;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;46.000000000;LORA;1;-108.000;2.000;-1.800;5.500;;0;0;135186428;;7;136;7ef7
1;3;1;2018-04-20 23:03:05;2;1;54;0;1;3;5.175400000;2.230000000;51.055720000;4.5700;23.0000;4.7150;1.5430;9.1400;868.1;125;15;12;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa0006c037;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;46.000000000;LORA;1;-94.000;7.500;3.200;11.200;;0;0;134104156;;7;1667;7ce7
1;3;1;2018-04-20 23:03:25;2;1;55;1;1;3;5.175660000;2.230000000;51.055520000;4.5700;22.7000;4.7150;1.5340;9.1400;868.1;125;-3;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa0006f035;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;46.000000000;LORA;1;-107.000;3.000;-4.500;8.000;;0;0;150181924;;7;653;7ed7
1;3;1;2018-04-20 23:03:20;2;1;55;0;1;3;5.175585000;2.230000000;51.055568333;4.5700;22.9000;4.7150;1.3740;9.1400;868.1;125;15;12;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa0006e037;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;46.000000000;LORA;1;-92.000;8.000;2.000;11.200;;0;0;149102636;;7;509;7cc7
1;3;1;2018-04-20 23:03:40;2;1;56;1;1;3;5.175855000;2.230000000;51.055368333;4.5700;22.1000;4.7150;1.5310;9.1400;868.1;125;-3;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa00071035;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;46.000000000;LORA;1;-106.000;4.000;-3.200;6.200;;0;0;165190412;;7;746;5f27
1;3;1;2018-04-20 23:03:35;2;1;56;0;1;3;5.175785000;2.230000000;51.055421667;4.5700;22.4000;4.7150;1.3740;9.1400;868.1;125;15;12;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa00070037;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;46.000000000;LORA;1;-94.000;7.000;2.800;11.500;;0;0;164105964;;7;4053;5d37
1;3;1;2018-04-20 23:03:54;2;1;57;1;1;3;5.176041667;2.230000000;51.055231667;4.5700;22.3000;4.7150;1.3580;9.1400;868.1;125;-3;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa00073035;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;46.000000000;LORA;1;-105.000;1.500;-4.800;6.200;;0;0;180187844;;7;480;5f07
1;3;1;2018-04-20 23:03:50;2;1;57;0;1;3;5.175986667;2.230000000;51.055265000;4.5700;22.0000;4.7150;1.5020;9.1400;868.1;125;15;12;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa00072037;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;46.000000000;LORA;1;-88.000;6.500;2.800;11.800;;0;0;179106140;;7;3107;5d17
1;3;1;2018-04-20 23:04:10;2;1;58;1;1;3;5.176278333;2.230000000;51.055075000;4.5700;22.9000;4.7150;1.5310;9.1400;868.1;125;-3;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa00075035;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;46.000000000;LORA;1;-112.000;5.000;-2.000;7.800;;0;0;195186772;;7;402;5f67
1;3;1;2018-04-20 23:04:05;2;1;58;0;1;3;5.176206667;2.230000000;51.055126667;4.5700;22.9000;4.7150;1.4040;9.1400;868.1;125;15;12;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa00074037;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;46.000000000;LORA;1;-89.000;8.200;2.200;11.200;;0;0;194107372;;7;2293;5d77
1;3;1;2018-04-20 23:04:25;2;1;59;1;1;3;5.176471667;2.230000000;51.054925000;4.5700;22.6000;4.7150;1.4530;9.1400;868.1;125;-3;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa00077035;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;45.000000000;LORA;1;-106.000;2.800;-9.200;7.500;;0;0;210187516;;7;552;5f47
1;3;1;2018-04-20 23:04:20;2;1;59;0;1;3;5.176405000;2.230000000;51.054980000;4.5700;22.6000;4.7150;1.4920;9.1400;868.1;125;15;12;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa00076037;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;45.000000000;LORA;1;-88.000;7.800;0.200;11.200;;0;0;209108292;;7;1440;5d57
1;3;1;2018-04-20 23:04:40;2;1;60;1;1;3;5.176688333;2.230000000;51.054785000;4.5700;22.8000;4.7150;1.6000;9.1400;868.1;125;-3;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa00079035;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;45.000000000;LORA;1;-104.000;6.200;3.800;9.800;;0;0;225188316;;7;707;5fa7
1;3;1;2018-04-20 23:04:35;2;1;60;0;1;3;5.176626667;2.230000000;51.054838333;4.5700;22.5000;4.7150;1.4870;9.1400;868.1;125;15;12;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa00078037;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;45.000000000;LORA;1;-88.000;8.200;2.200;11.800;;0;0;224109140;;7;578;5db7
1;3;1;2018-04-20 23:04:55;2;1;61;1;1;3;5.176873333;2.230000000;51.054638333;4.5700;22.5000;4.7150;1.3150;9.1400;868.1;125;-3;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa0007b035;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;45.000000000;LORA;1;-107.000;2.200;-7.200;8.000;;0;0;240194892;;7;561;5f87
1;3;1;2018-04-20 23:04:50;2;1;61;0;1;3;5.176803333;2.230000000;51.054685000;4.5700;22.7000;4.7150;1.3320;9.1400;868.1;125;15;12;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa0007a037;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;45.000000000;LORA;1;-88.000;7.500;3.000;11.200;;0;0;239113356;;7;137;5d97
1;3;1;2018-04-20 23:05:10;2;1;62;1;1;3;5.177078333;2.230000000;51.054496667;4.5700;22.2000;4.7150;1.4530;9.1400;868.1;125;-3;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa0007d035;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;45.000000000;LORA;1;-111.000;3.200;-4.800;6.200;;0;0;255191332;;7;173;5fe7
1;3;1;2018-04-20 23:05:05;2;1;62;0;1;3;5.177015000;2.230000000;51.054550000;4.5700;22.5000;4.7150;1.2300;9.1400;868.1;125;15;12;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa0007c037;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;45.000000000;LORA;1;-95.000;6.500;2.800;10.500;;0;0;254112020;;7;3097;5df7
1;3;1;2018-04-20 23:05:24;2;1;63;1;1;3;5.177275000;2.230000000;51.054360000;4.5700;21.8000;4.7150;1.6980;9.1400;868.1;125;-3;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa0007f035;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;45.000000000;LORA;1;-108.000;6.000;2.800;8.200;;0;0;270196492;;7;873;5fc7
1;3;1;2018-04-20 23:05:20;2;1;63;0;1;3;5.177213333;2.230000000;51.054400000;4.5700;21.7000;4.7150;1.3680;9.1400;868.1;125;15;12;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa0007e037;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;45.000000000;LORA;1;-88.000;7.000;3.200;11.800;;0;0;269114052;;7;2383;5dd7
1;3;1;2018-04-20 23:05:40;2;1;64;1;1;3;5.177491667;2.230000000;51.054201667;4.5700;21.3000;4.7150;1.1930;9.1400;868.1;125;-3;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa00081035;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;45.000000000;LORA;1;-107.000;6.200;2.800;8.500;;0;0;285193060;;7;501;b0d6
1;3;1;2018-04-20 23:05:35;2;1;64;0;1;3;5.177423333;2.230000000;51.054248333;4.5700;21.5000;4.7150;1.5690;9.1400;868.1;125;15;12;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa00080037;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;45.000000000;LORA;1;-93.000;8.500;2.200;11.000;;0;0;284113740;;7;1377;b2c6
1;3;1;2018-04-20 23:05:55;2;1;65;1;1;3;5.177695000;2.230000000;51.054058333;4.5700;21.3000;4.7150;1.5310;9.1400;868.1;125;-3;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa00083035;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;45.000000000;LORA;1;-115.000;0.500;-19.000;5.000;;0;0;300200196;;7;424;b0f6
1;3;1;2018-04-20 23:05:50;2;1;65;0;1;3;5.177621667;2.230000000;51.054105000;4.5700;21.1000;4.7150;1.4560;9.1400;868.1;125;15;12;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa00082037;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;45.000000000;LORA;1;-95.000;6.200;1.500;10.500;;0;0;299116948;;7;809;b2e6
1;3;1;2018-04-20 23:06:10;2;1;66;1;1;3;5.177896667;2.230000000;51.053908333;4.5700;21.9000;4.7150;1.6130;9.1400;868.1;125;-3;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa00085035;64;1;2;aa00aa00aa00aa00;;5.162550000;51.064590000;45.000000000;LORA;1;-110.000;0.500;-19.500;5.000;;0;0;315196284;;7;1016;b096
